Dates,Geolocation,A->C,A->T,A->G,C->A,C->T,C->G,T->A,T->C,T->G,G->A,G->C,G->T,N
2020-03-05,USA: MN,0.5,0.0,4.5,0.5,4.5,0.0,0.0,1.5,1.0,0.5,0.0,0.0,2
2020-03-07,USA: MN,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2
2020-03-09,USA: MN,0.0,0.0,1.0,0.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1
2020-03-10,USA: Minnesota,0.0,0.0,3.0,0.0,3.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,1
2020-03-12,USA: Minnesota,0.0,0.0,1.0,0.0,3.8,0.0,0.0,0.4,0.2,0.0,0.0,0.2,5
2020-03-13,USA: MN,0.10344827586206896,0.034482758620689655,1.0,0.10344827586206896,5.448275862068965,0.0,0.06896551724137931,0.3103448275862069,0.0,0.06896551724137931,0.10344827586206896,0.8275862068965517,29
2020-03-14,USA: MN,0.046153846153846156,0.015384615384615385,1.0461538461538462,0.015384615384615385,5.507692307692308,0.015384615384615385,0.046153846153846156,0.2923076923076923,0.015384615384615385,0.13846153846153847,0.07692307692307693,1.1076923076923078,65
2020-03-15,USA: MN,0.030303030303030304,0.0,1.0303030303030303,0.0,5.818181818181818,0.0,0.030303030303030304,0.24242424242424243,0.0,0.06060606060606061,0.030303030303030304,1.0757575757575757,66
2020-03-16,USA: MN,0.0,0.013333333333333334,1.0533333333333332,0.013333333333333334,5.773333333333333,0.013333333333333334,0.04,0.3466666666666667,0.013333333333333334,0.02666666666666667,0.04,1.0266666666666666,75
2020-03-17,USA: MN,0.0,0.0,1.2222222222222223,0.0,5.037037037037037,0.0,0.037037037037037035,0.37037037037037035,0.037037037037037035,0.14814814814814814,0.037037037037037035,0.8148148148148148,27
2020-03-18,USA: Minnesota,0.0,0.25,1.0,0.0,4.25,0.0,0.5,1.75,0.0,0.5,0.5,1.75,4
2020-03-19,USA: Minnesota,0.2,0.2,1.0,0.0,4.4,0.0,0.2,1.2,0.0,0.0,0.2,0.8,5
2020-03-20,USA: Minnesota,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1
2020-03-21,USA: Minnesota,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.8333333333333334,6
2020-03-22,USA: Minnesota,0.0,0.25,1.0,0.25,3.5,0.0,0.0,0.25,0.0,0.75,0.25,1.0,4
2020-03-23,USA: Minnesota,0.0,0.0,1.3333333333333333,0.3333333333333333,3.3333333333333335,0.0,0.2222222222222222,0.7777777777777778,0.0,0.7777777777777778,0.4444444444444444,1.1111111111111112,9
2020-03-24,USA: Minnesota,0.0,0.0,1.0,0.0,4.333333333333333,0.0,0.16666666666666666,1.6666666666666667,0.0,0.3333333333333333,0.16666666666666666,1.6666666666666667,6
2020-03-25,USA: Minnesota,0.08333333333333333,0.08333333333333333,1.1666666666666667,0.0,4.166666666666667,0.0,0.08333333333333333,0.6666666666666666,0.0,0.25,0.08333333333333333,0.9166666666666666,12
2020-03-26,USA: Minnesota,0.0,0.11764705882352941,1.1764705882352942,0.0,4.352941176470588,0.0,0.0,0.29411764705882354,0.0,0.17647058823529413,0.11764705882352941,1.3529411764705883,17
2020-03-27,USA: Minnesota,0.0,0.2222222222222222,1.1111111111111112,0.0,3.888888888888889,0.0,0.0,0.4444444444444444,0.0,0.3333333333333333,0.1111111111111111,0.8888888888888888,9
2020-03-28,USA: Minnesota,0.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1
2020-03-29,USA: Minnesota,0.0,0.3333333333333333,1.3333333333333333,0.0,3.6666666666666665,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,3
2020-03-30,USA: Minnesota,0.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.5,0.5,2
